,income
23920,1
23568,0
42204,1
30152,0
41557,0
40893,0
22992,1
37114,0
10073,1
41878,0
45418,1
19445,0
42894,1
22988,1
14544,1
8084,0
36285,1
20099,1
23376,1
30450,1
31938,0
11622,1
20325,1
20166,1
27189,1
34554,1
6201,1
9204,0
7579,0
41286,1
28963,0
24941,1
1982,1
29755,0
29750,1
25486,1
42651,0
17433,1
7862,1
29664,0
5297,1
47051,1
26817,1
11949,1
15240,1
1671,1
21832,1
7927,1
43555,0
29576,0
8922,1
37014,1
15829,0
26919,1
27299,1
22253,1
16203,1
26600,0
16104,1
45513,1
7513,0
21652,0
8307,1
4679,1
46845,1
28173,0
21033,0
37610,1
25061,0
6903,1
5026,0
27494,1
5292,1
9691,1
39404,1
29772,0
12190,0
40324,1
4968,1
8417,1
13031,1
33584,1
866,1
26479,1
35633,1
24705,1
22475,0
24038,0
20017,1
35517,1
18689,1
27335,1
42301,0
18967,1
35380,1
17381,1
26807,1
27401,1
10927,1
7196,1
36394,1
38157,1
15367,1
27946,1
48578,1
11674,0
8728,1
43157,0
9401,1
24331,1
15271,0
18633,0
3431,1
24081,1
45812,0
1683,1
45564,1
33237,1
26999,1
34603,1
36931,1
48025,0
48820,1
15024,1
18641,1
1196,1
7795,1
23621,1
5899,1
15509,1
12671,1
3248,1
42786,1
9086,1
36506,0
35913,0
4099,1
16823,0
2808,1
32729,1
32290,1
47373,1
34920,0
48741,0
8207,1
14216,1
39357,0
33309,0
17425,1
16908,0
29791,1
5291,1
42072,1
30123,0
26233,1
41977,1
45544,0
11059,1
2292,1
20144,0
2831,1
48591,0
45808,0
18292,1
21155,1
23105,1
15409,0
19274,1
13041,1
26037,0
37955,1
1665,1
48174,1
42740,1
8537,1
35732,1
37631,1
17853,1
37048,1
13475,1
2874,0
38791,1
39445,1
31234,1
39767,1
22623,1
10679,1
36130,1
29892,0
7365,1
13478,0
29852,0
7408,1
24418,1
46769,1
43110,1
46234,1
24961,0
23301,0
47989,1
15097,1
24458,1
37880,0
47891,1
12838,1
5710,0
19373,1
41498,1
113,1
2432,1
42759,1
31637,1
6881,1
25481,0
25435,1
30984,1
21712,1
17546,1
5633,1
33139,0
13207,0
19062,0
14797,1
19316,1
7175,1
21661,1
43078,1
711,1
2659,1
38393,0
30374,1
29810,1
2058,1
34806,0
46541,0
18466,1
30682,1
8573,0
5175,0
40242,0
7966,0
47976,1
1116,1
15720,1
22954,1
18531,0
27929,1
38918,0
15911,1
26239,1
8518,1
31628,0
21291,0
42176,0
11540,1
3159,0
17387,0
27910,1
8863,1
40059,0
36070,1
36882,1
9375,1
245,1
11034,1
26115,1
20657,1
17116,0
42121,1
25904,0
47049,1
20421,1
47401,1
41761,0
24047,1
48750,1
10969,1
27730,1
14812,1
36513,1
45137,1
37906,1
606,0
12771,1
10618,0
39650,1
10142,1
22302,1
5764,0
17564,1
32455,0
48585,1
13508,1
12866,1
21479,1
39966,1
21374,0
6415,0
10235,1
46925,1
42719,1
29922,1
34170,1
11701,0
5807,1
29639,1
15585,1
29128,1
3099,1
7438,0
29861,0
48630,0
38649,1
2975,1
14100,1
5584,0
1533,0
36408,1
31335,0
15559,1
18739,0
673,0
39518,1
17519,1
22873,1
6584,1
28857,1
199,1
30934,1
21281,0
22188,1
48799,1
5500,1
9253,1
12567,0
23902,1
39542,0
7231,1
22732,0
26501,1
3262,0
1997,1
44605,0
48794,1
48798,0
13942,1
43748,1
40625,0
12235,1
10389,0
17050,1
34451,0
4045,1
32072,1
18868,0
8474,1
25367,1
17931,1
11837,1
29688,0
17451,1
31985,1
35958,1
1663,1
40800,1
28664,1
31606,1
41041,0
12928,1
31061,1
395,1
34208,1
11518,1
6705,1
15589,1
11071,0
34578,1
18324,1
42621,1
35935,1
32910,1
24523,0
25793,1
27210,0
36226,1
46106,0
40607,1
5444,1
21989,1
18642,1
24397,1
38603,1
9706,1
40578,1
29250,1
15994,1
27769,0
4520,1
39101,0
33981,1
43226,0
35001,1
30862,1
27486,1
35432,0
15824,1
24492,1
26077,1
4584,0
19992,1
11871,1
16157,1
13259,1
11801,1
24821,1
45561,0
14059,1
163,1
14456,1
15283,1
362,1
20442,0
40655,0
397,1
9236,1
13300,1
23924,1
856,1
47599,1
30187,1
25628,1
9272,1
48713,1
15569,1
197,0
39818,0
40763,1
38806,1
30170,1
29435,0
39586,1
37178,1
42772,1
42046,1
5424,1
1719,1
6318,1
3056,0
242,1
30039,1
9899,1
43758,1
23414,1
25182,1
41555,1
36393,1
39703,1
43104,1
20714,1
25597,1
40449,0
35351,1
45611,0
8541,0
46803,1
13969,1
40790,1
19915,1
10018,1
39516,0
31255,1
23816,1
12550,1
6232,1
48449,1
39198,1
19279,1
22118,1
7556,1
12910,1
19676,1
33208,1
37617,1
28918,0
30936,0
42720,1
7340,1
5612,0
24179,1
19695,0
13993,1
5172,0
18034,1
40193,0
2124,1
29851,1
12932,1
26583,1
48628,1
40436,1
44832,1
21789,1
21782,1
23754,1
20998,1
45034,1
6898,1
13242,1
48228,1
25441,1
15466,0
34267,0
19104,1
26081,1
20836,0
9688,0
22125,1
14695,0
16577,1
20138,1
5594,1
3764,1
32408,1
7972,1
16922,0
4115,0
2385,0
25612,1
17830,1
178,1
4392,1
22513,0
27796,0
6810,1
30732,1
39061,1
19903,1
17311,1
12599,0
2340,1
36959,1
37498,0
33856,1
23715,0
19526,1
48549,1
46427,1
12571,1
13118,1
24767,1
20351,1
40673,1
3462,1
26283,1
16923,0
1785,0
20833,1
23934,0
44254,1
25111,1
24471,0
1372,1
41103,1
36243,1
32209,1
28302,1
5886,1
29229,1
13952,1
44449,0
14341,1
5556,1
40518,1
16681,1
1905,0
10376,1
12737,0
19799,1
6257,1
40551,1
45974,0
47070,1
4767,1
827,1
48692,1
20757,1
8345,1
1650,1
34279,1
3632,1
19820,1
35813,0
41237,0
48139,1
44501,1
5266,1
3500,1
35471,1
33823,1
28311,1
10560,1
15740,1
13214,0
17216,1
5082,1
27232,0
28501,1
24463,1
47742,1
17663,1
37853,1
10407,1
4278,1
3004,1
17231,1
46175,0
20527,0
17574,1
14697,1
17184,1
2203,1
27404,1
21241,0
27378,0
9130,0
29906,1
40015,1
20402,1
4890,1
9615,1
36390,1
39890,1
48477,1
11631,1
36541,1
9370,1
36774,1
45831,1
22546,0
41205,1
22945,1
39043,0
27166,0
37177,1
42994,1
24188,0
5237,1
26026,1
47285,0
10562,1
26351,1
2736,0
19835,1
29090,1
37246,1
4523,1
3405,1
7590,0
24859,0
8939,0
41520,0
31209,1
5680,1
39555,1
40887,1
13193,1
6243,1
20371,1
35141,1
2447,1
2152,1
5111,1
34992,1
28166,1
27784,1
35826,1
29294,1
32889,0
29103,0
23416,0
23695,1
42481,0
25498,1
7962,1
2742,1
28215,1
11436,1
29643,1
42950,1
1761,1
17655,1
24751,1
45677,0
26954,1
13351,0
5907,1
15662,1
34340,1
782,0
15563,1
38763,1
11000,1
45080,1
3954,1
13943,1
38786,1
19402,1
25054,1
15647,0
21818,1
32587,1
29960,1
44164,1
14784,1
13714,0
316,1
27827,1
8647,1
15338,1
39435,1
5982,1
10782,1
27826,1
17345,1
12582,1
6536,1
29442,1
19263,1
20517,1
18505,1
39442,1
26467,0
36559,0
25514,1
7066,1
13151,1
40713,1
6464,1
8202,1
39737,1
26164,1
45036,1
15045,1
45536,1
20024,1
11984,0
38225,1
2746,1
30064,1
17664,1
23686,0
9165,0
11989,1
31303,1
42616,1
31807,0
470,0
38544,1
23248,1
47536,1
17058,0
20435,0
38638,1
24453,0
2121,1
29527,1
27810,1
8333,0
11582,0
20561,1
47476,1
5364,1
30267,1
41020,1
17942,1
37698,0
48352,0
8440,1
47537,1
48743,1
17159,1
25127,1
37454,0
9,0
5864,1
17305,1
30962,1
16697,0
19110,1
3338,1
22117,1
10918,1
38337,1
7019,1
48310,0
16245,1
29383,1
9635,1
30589,1
29581,1
14906,1
35649,1
7542,1
1228,1
34062,1
4831,1
44265,1
5559,1
41302,1
602,1
29583,1
16027,1
10346,1
28312,0
32357,1
21800,1
30085,1
24787,1
18899,0
19475,1
40376,1
30651,0
4113,1
41262,1
2280,1
21655,1
35032,0
1226,0
45483,1
8126,1
36362,1
18032,1
27664,1
33022,1
4568,1
4214,1
11243,1
32928,0
4714,1
34980,1
45865,0
7248,1
17668,1
20311,0
33038,1
15295,1
43139,1
29318,1
26489,1
6154,1
34883,1
25474,1
35401,0
29221,1
28319,1
37827,0
32352,1
44926,1
40259,1
26619,1
20920,1
48617,1
18038,1
5617,1
30994,1
3813,1
2809,1
25449,0
21923,1
4824,1
32099,1
26356,0
47158,1
27027,1
25859,0
13797,1
9318,1
8496,1
41014,1
33428,1
28004,1
23632,1
15521,1
37251,1
11935,1
42893,1
25734,1
1660,1
17130,0
10526,1
17053,0
28856,1
29098,0
4911,1
28567,1
13585,1
31223,1
37860,1
18552,1
1508,1
31966,0
24469,1
16508,1
14755,1
33741,1
14139,1
18077,1
24835,0
34849,1
7389,1
524,0
4839,1
41145,1
3829,0
8428,1
1996,0
18512,1
40313,0
13109,0
40724,1
31194,1
48408,0
20324,1
32572,1
39540,1
7262,1
11109,1
19168,1
21699,1
27054,1
34138,1
41539,1
2534,1
16615,1
23852,0
6689,0
9530,1
10309,0
48224,1
40793,1
40693,1
43353,0
10908,1
22370,1
12636,1
21445,1
10505,1
27667,1
24041,1
18558,1
10414,1
37360,1
85,1
39821,1
48707,1
6062,1
8625,1
8355,1
40412,1
44252,1
17090,1
29064,1
27765,1
5274,0
5511,1
5102,1
40099,1
13962,1
579,1
35855,1
5236,0
8988,0
40481,1
10894,1
5858,1
2839,1
1188,1
11351,1
32540,1
4226,1
3745,1
12370,1
5326,1
34400,1
27800,1
21805,1
38615,1
19987,1
22165,1
35475,0
37432,1
12764,1
22688,1
34753,1
17885,0
18404,1
40831,1
961,1
36993,1
41011,1
3609,1
44668,1
47037,0
18503,1
34179,1
29429,1
31981,1
4187,1
5054,1
32199,0
7830,0
30411,1
19012,1
15079,1
32447,1
10854,1
5609,1
7578,1
16383,1
23958,0
13490,1
38840,0
23834,1
23576,1
24452,0
45254,1
20160,0
33914,1
23481,1
48395,0
37287,1
38944,1
40371,1
4749,1
11841,0
30235,0
27037,0
34362,1
9409,1
3690,1
46701,1
27970,0
38994,1
20085,1
26249,0
41528,1
4913,1
35278,1
22479,1
19578,1
26289,0
31060,0
21504,0
27423,1
22179,1
26854,1
7159,1
27748,1
43563,1
24955,1
16279,1
15257,0
18264,1
28137,1
28452,0
35320,1
22132,0
32991,1
5318,1
35321,1
31795,0
39967,1
2600,1
24689,0
19280,0
17272,1
8977,0
36019,0
12886,1
14004,0
6152,1
43247,1
25703,1
17615,1
31745,0
48669,1
30943,1
6901,1
9798,0
18190,1
28430,1
34737,1
6404,1
12187,1
37954,1
47103,0
33259,0
24069,1
39134,1
18323,0
22353,1
37059,1
1229,1
27315,1
46066,1
36185,1
31773,0
20023,1
43012,1
25131,1
14852,1
6979,1
30226,1
8254,1
15339,1
36606,0
7278,1
25910,1
18068,0
46632,1
10732,1
22141,0
23258,1
23130,1
28383,1
2215,0
18576,1
14492,1
29746,1
31032,1
9291,1
47962,1
43223,0
42299,1
42855,1
27110,0
3872,1
2528,1
22031,1
18892,0
14420,0
8763,1
3856,1
20456,0
18550,1
17418,1
31026,1
14450,1
9241,0
25557,1
6118,1
18381,1
10008,1
28437,1
16581,1
1451,1
25155,1
37902,1
1181,0
3584,0
29456,1
35157,1
44264,1
29691,1
39398,1
6467,1
12345,1
34436,0
4160,1
41432,1
6245,0
38324,1
42774,0
19600,1
43861,1
16058,1
845,1
45672,1
1042,1
8925,1
12476,1
25209,0
8058,1
16951,1
2943,1
37695,1
5220,0
23040,0
10458,0
9620,0
7247,1
21623,1
15947,1
46512,1
8854,0
19612,1
22089,1
19051,1
25616,1
35485,0
4986,1
5868,1
45670,1
19818,1
28174,0
36625,0
15132,0
43960,1
681,0
41662,1
38241,0
7393,0
23484,1
38261,1
16675,1
28667,1
32918,0
47704,1
30738,1
36137,1
6301,1
22746,1
13981,1
7735,1
18989,1
32791,1
12987,1
25749,0
42353,0
24016,1
7151,1
44362,1
29894,1
34645,0
8805,1
25227,1
31454,0
31267,0
34064,1
23555,1
21209,0
5077,1
5671,1
21768,0
33738,1
23315,1
16125,1
29011,0
6520,1
18267,1
46308,0
36536,1
44527,1
18266,1
24446,1
42984,0
16678,1
12754,1
20430,1
12449,1
4193,1
34438,1
8941,1
8195,0
38505,0
14722,1
31899,1
19216,1
38999,1
27168,0
42643,1
27380,1
39933,1
21764,1
26286,1
23947,1
616,1
2440,1
43734,1
45038,1
31857,1
32579,1
32549,1
43570,1
3058,1
3005,1
28759,0
45060,1
11648,1
39096,0
36291,1
23773,1
42518,1
34203,1
21838,1
19002,0
42060,1
26380,1
6139,1
23155,1
37118,0
10866,0
39660,1
16924,0
21116,0
9736,0
22144,1
10418,1
37705,1
936,1
43927,1
22993,1
12732,0
23745,0
6407,1
25255,0
43576,1
46938,1
42757,1
23989,1
11256,1
7095,1
6983,1
11276,1
12914,1
14426,1
25545,1
10449,1
17583,1
28926,0
17017,0
47393,0
38778,1
22022,1
42933,0
41035,1
29041,1
34936,1
37565,1
10045,1
21063,0
39424,1
43407,1
16712,1
44967,1
14602,1
38704,1
17798,1
4150,1
26007,1
45800,1
27490,0
4781,1
4480,1
6161,1
19750,1
47845,1
19813,0
6961,1
37514,1
47270,1
11757,1
20362,0
47532,1
6305,1
34386,1
42024,1
24000,1
16472,1
48596,1
24431,1
11478,1
48008,1
27507,1
46412,0
35299,0
7069,1
22862,1
32134,1
9312,0
8374,1
1332,1
29898,1
26194,1
38252,0
4496,1
740,1
6940,1
11865,1
48049,1
18278,1
12505,1
46373,1
39098,1
17436,0
24139,1
38143,1
3227,1
4072,1
27127,1
13086,1
19840,1
22082,1
20775,1
29517,1
20111,1
31962,1
15029,1
13208,0
15997,1
27133,1
594,1
8215,1
6468,0
11750,1
15410,1
27039,0
23725,0
30709,1
47498,1
28954,0
21843,1
41297,1
24465,0
41560,0
26046,1
43967,1
3793,1
42898,0
6678,1
45580,1
17617,1
28633,1
46792,1
10718,1
27853,1
47588,1
798,0
23265,1
24323,0
41204,1
23145,1
21060,1
35188,1
8136,1
478,1
42728,0
28397,0
19904,0
45746,0
19707,0
46961,1
30541,1
37097,1
48830,1
6355,1
419,1
20846,1
24631,0
4675,0
972,0
33651,0
40514,0
758,0
20824,1
10728,1
4505,1
17912,1
44156,1
2181,0
44448,1
12402,1
28318,0
23352,1
42847,1
17071,1
17879,0
48051,1
21194,1
29210,1
1437,0
27753,0
13132,0
18662,0
22866,1
292,1
27227,1
27416,1
46074,1
29491,1
8099,1
3492,1
19108,1
4263,1
19930,1
38479,0
48614,1
37362,1
11393,1
28354,0
26045,1
41315,1
8755,0
32520,1
21867,1
11324,1
37026,0
28510,0
28033,1
9390,1
8810,1
22278,1
43046,1
17043,1
10661,0
28355,1
27331,0
31315,1
39224,0
17945,0
10740,0
24275,1
42013,0
32296,1
14466,1
35300,1
16386,1
26070,1
38300,1
26205,1
6624,1
30645,0
42918,1
20917,1
31207,0
27220,0
48766,0
8671,1
38934,1
31311,0
42734,1
6572,1
41983,1
23449,1
38207,1
44233,1
32303,1
29831,1
6351,1
38744,1
27001,1
379,1
7973,1
43291,1
3429,1
14980,1
27435,0
25014,1
16300,1
45135,1
25817,0
11965,1
47432,1
24542,1
36816,1
39144,1
7728,1
36220,1
40355,1
45459,1
7667,1
36162,1
42360,1
13939,1
40646,1
31014,1
445,1
31825,0
21205,0
29671,1
36076,0
15969,1
47235,1
15900,1
7043,0
28138,1
35721,0
32234,0
25818,1
34481,0
39073,1
38042,1
3128,1
17591,0
11523,1
25436,0
17048,1
35871,1
29153,1
20574,1
9100,1
35739,0
19739,1
5747,0
27170,1
42384,1
38620,0
8951,1
43101,1
20124,1
9915,1
48613,0
26373,1
18760,1
19804,0
21919,1
9772,1
37348,0
32314,1
11992,1
21159,0
32203,0
13253,1
9420,1
25203,1
45644,1
44377,1
3789,0
12365,1
29379,1
6228,1
41807,0
36034,1
41755,1
35076,1
9203,1
22720,0
24898,1
30583,1
38293,1
39554,1
691,1
34927,0
10358,1
36428,1
18664,1
2571,1
14403,0
37546,1
13978,0
43838,1
14479,1
14049,1
48546,1
4438,0
8956,1
38772,1
30474,1
38256,1
5310,1
38851,1
8751,0
24196,0
16955,1
12315,1
23483,1
48451,1
6497,1
46611,1
26543,1
12004,0
9921,0
22647,1
7022,1
35232,1
39287,1
840,1
31074,1
11783,1
16949,1
46171,1
27600,0
5995,1
10665,1
41057,1
14889,1
40838,0
5901,1
17446,0
12448,0
47218,1
663,1
24050,1
33377,1
4145,0
29812,1
21559,1
11839,0
29646,1
4558,1
46475,0
41141,1
5165,1
11693,1
10650,1
26561,1
42159,1
11572,1
36442,1
12643,1
36427,0
20612,1
601,1
24171,0
31548,1
16861,1
22841,1
29888,1
40075,1
45734,1
47676,1
835,1
6972,1
31705,1
1575,1
46815,1
21164,1
11747,0
13168,1
3483,1
9110,1
25137,0
36748,1
47810,1
47601,1
8081,1
41999,1
24651,0
21758,1
33579,1
24782,1
30037,1
19938,0
6229,1
29113,0
28961,1
35407,1
32682,1
9952,1
37055,1
6282,1
36674,1
43602,1
32329,1
38796,1
30001,1
36884,1
5938,1
21669,0
2287,0
44441,1
19244,1
15434,1
12977,1
40139,0
12512,1
35290,0
40360,1
21948,1
5681,1
20216,0
9210,0
38435,0
11336,1
27574,1
39841,0
15625,1
30452,1
32225,1
46870,0
22666,1
30437,1
7896,0
3034,1
2342,1
17672,0
19875,1
4963,1
11156,1
41410,1
43120,1
4004,0
18586,0
5483,1
26646,0
6679,1
23052,0
12480,1
6195,1
10406,0
14478,1
31304,1
12389,1
9735,1
40429,1
35268,1
11876,1
38604,1
30282,1
45835,0
7805,0
17859,1
476,1
35064,1
15621,0
26204,1
38238,1
10048,1
32185,0
48126,1
36626,0
483,1
39434,1
11920,0
42166,1
8172,1
38063,1
24822,1
414,1
8795,0
25588,1
26438,1
2842,1
9118,1
18869,1
12060,0
30126,1
30655,1
5947,1
11065,1
4117,1
35204,1
34938,1
37978,0
39259,1
42221,1
6133,1
33347,1
25995,0
33215,0
29030,0
45592,1
26864,1
28545,0
41589,0
16165,0
6142,1
25932,1
35127,1
31700,1
8627,1
40560,1
41674,1
47691,1
10027,1
27254,0
30512,1
26472,1
36438,1
13672,1
16190,0
22522,1
44884,1
29619,0
889,1
16388,1
48694,1
45357,1
43276,0
13224,1
18269,1
17790,0
41337,0
25388,1
17509,1
12045,1
14766,1
4997,0
14237,0
28557,0
33919,1
15022,1
32874,0
16204,0
4401,0
6586,1
47811,1
32542,1
17763,1
38198,0
37796,0
32944,1
34632,0
6426,0
43545,1
32354,1
18593,1
33429,1
26776,1
2766,1
4560,1
1851,1
30068,1
9231,1
37451,1
31278,1
6120,0
15047,1
20850,0
5470,1
14194,0
40377,1
15624,1
3120,1
27597,1
47334,1
10601,1
17685,0
48632,1
48199,1
48659,1
15803,1
23815,0
31018,1
13036,1
43325,1
45028,1
41417,1
13783,1
46353,1
10934,1
17215,1
3948,1
45895,1
44845,1
20533,1
6267,1
32049,0
47020,1
27053,1
40694,1
41224,0
3631,1
3339,1
13627,1
571,1
7777,0
42275,1
14347,1
14375,1
37990,0
7497,0
7558,0
5691,1
31369,1
18336,1
35308,1
33145,0
17074,1
27477,1
27152,1
43054,1
1587,1
1529,1
36245,1
42868,1
33923,1
48643,0
13133,1
39428,1
9865,0
21642,1
3567,1
12349,1
48579,1
35240,1
27526,1
47790,1
20799,0
34858,0
34909,1
26005,1
26468,0
44721,1
42285,1
17095,1
44745,1
35363,1
43180,1
32081,0
11537,0
42033,1
45541,1
34690,0
8809,0
11140,1
23100,1
47595,1
20745,1
38059,1
23133,1
66,1
13756,1
12604,0
10145,0
34946,1
44958,1
38114,1
41630,1
31991,1
27441,1
40202,1
43220,1
6654,1
13229,0
27240,0
38486,1
8831,1
30033,1
15027,1
38951,1
6108,1
40326,0
34404,1
8477,1
24710,1
26851,1
16621,0
37130,1
8218,1
37101,0
3873,1
29347,1
44732,1
18199,1
20879,0
29037,1
1290,1
1571,0
42408,1
32774,1
26692,1
47413,1
7986,1
17636,1
24982,1
25279,1
15714,1
37696,1
14735,1
18307,1
8704,1
47123,0
8185,1
2086,0
21787,1
17505,1
10032,1
35269,0
2862,1
33058,1
2992,1
14957,1
33663,0
34099,0
22551,1
40293,1
40028,1
47290,1
17792,0
32142,1
3003,1
23903,1
9021,0
14103,1
40999,1
13947,0
29133,1
6977,1
24566,1
17314,1
22637,0
19949,1
13326,1
38767,1
15198,1
29758,1
40354,1
5039,1
17126,0
42416,1
44261,1
19189,1
34822,1
30324,1
11592,1
5837,1
2305,0
46393,1
7757,0
16282,0
47454,1
25273,1
45091,1
19163,1
9674,1
11441,1
11779,1
11639,0
39725,1
6383,0
47032,0
22704,0
12899,0
3507,1
6204,1
39352,1
35539,0
46294,1
11602,1
23196,0
2820,1
48612,1
20413,1
32905,0
38075,0
14515,1
27553,0
42172,1
3458,1
20028,0
3185,0
28372,1
19458,1
27364,1
39592,1
20428,1
16141,1
4543,0
47390,1
40479,1
44916,1
46821,1
20157,1
10161,1
16250,1
28786,1
39656,1
31475,0
3103,1
48292,1
34134,1
7344,1
29158,1
44409,1
4385,1
33897,0
40907,1
38104,1
35042,1
17028,0
8505,0
4101,1
6858,1
34161,0
13873,1
7189,1
25230,1
10103,1
139,0
15617,1
14069,1
7668,1
48380,1
1122,1
18438,1
17846,0
32269,1
20112,1
32448,1
892,1
910,1
22811,0
24315,0
32252,1
34888,1
18734,1
17362,1
3527,1
24374,1
28020,1
18840,1
8390,1
15970,1
14221,1
11706,0
41745,1
34443,0
32030,1
47587,1
48465,1
13816,1
22048,1
44983,1
38043,1
34355,1
4843,1
15151,1
35926,1
18847,0
42881,0
1572,1
23387,1
31086,1
9410,1
16801,1
1897,1
968,0
42377,1
41844,1
14269,0
32813,0
20722,1
28159,0
23499,1
28917,1
8501,1
31305,1
42153,1
34044,0
33597,0
40622,1
36092,0
24643,0
21353,1
20961,1
6280,1
3653,1
11517,1
3029,1
25457,1
31777,1
35181,0
19974,1
17065,1
40317,1
5201,0
26025,1
6123,1
20925,1
25890,0
19527,1
3260,0
33418,1
40231,1
7351,0
38705,0
35573,1
2615,1
11113,1
8723,1
32058,1
12159,1
30802,0
27658,1
13310,0
28370,1
2706,1
828,1
27329,0
31290,1
39417,1
25529,1
24507,1
29961,1
312,1
35146,0
30748,0
8289,1
33824,0
28310,0
117,0
11435,0
45469,1
16342,0
19087,1
17419,1
34456,1
47572,0
16550,1
47376,0
3280,1
45249,1
36922,1
44540,1
2301,1
34725,1
42556,1
30596,0
328,1
1677,1
6258,1
8693,1
43548,0
40347,1
43244,1
1656,1
6676,1
25922,1
27067,0
36848,0
38237,1
28209,0
7995,0
20751,1
35766,0
30387,1
11006,1
15105,0
45479,1
30349,1
4074,1
23970,0
24534,0
42539,1
22809,1
9873,0
41467,1
47954,1
46811,1
28548,1
9936,1
13888,1
4258,0
37191,0
45578,1
33697,1
6210,1
10594,0
1040,1
14039,1
9559,0
11394,0
46995,1
29958,0
39563,1
29338,1
28044,1
32078,1
18176,1
12620,0
13569,1
15481,0
32405,1
908,1
18218,0
4345,1
15448,1
25641,0
2560,0
24407,0
31063,1
6489,1
15588,1
23724,1
7572,0
37760,0
35962,0
46478,0
6089,1
2486,1
4893,1
7977,0
27882,1
46781,1
26878,1
7593,1
7366,1
2462,0
22550,1
25079,0
46441,1
10780,1
14736,0
31126,0
16117,0
7882,1
29152,1
3816,1
5728,0
26117,1
29212,1
47763,0
24490,1
33391,1
45936,0
43663,1
6400,1
20562,1
6196,0
3526,1
28314,1
513,0
11057,1
10851,1
20575,1
37626,1
26865,0
34551,1
5015,1
22450,1
30021,0
11029,1
32702,1
41566,1
41763,0
17256,1
31415,1
41175,0
13331,0
44446,1
1089,1
6890,0
20013,1
31451,0
42625,1
43534,1
21068,0
12239,1
24580,1
48341,1
12490,1
45701,1
13246,1
40904,1
44680,0
20534,1
36261,1
34710,1
24391,1
34020,0
6412,1
2249,0
33936,1
7789,0
15822,1
47608,1
26963,0
18428,1
26793,1
47640,0
44151,0
47272,1
10443,1
23892,1
43486,1
22848,1
45751,1
3398,0
28993,1
45591,1
38792,0
92,1
26526,0
16240,1
5213,1
36834,1
40447,1
44627,1
6033,1
12297,1
660,0
6872,1
31853,1
34675,0
34351,1
37205,1
47482,1
40545,0
26829,1
1134,1
4598,1
25207,1
701,1
29942,1
9363,1
10398,1
11944,1
27406,0
41726,1
3643,1
22844,1
44060,1
32675,1
47530,0
45728,1
40761,1
14746,1
17291,1
38775,1
1920,1
7452,1
47510,1
46240,1
4171,1
21201,0
44437,1
34156,1
30723,1
1036,1
20652,1
30315,0
28110,1
13788,0
19892,1
46980,1
28283,1
14133,1
41180,1
26073,0
9896,1
41320,0
34862,1
45318,1
6818,1
46910,1
7983,0
22634,0
21495,1
44144,0
3041,1
25660,0
9380,1
29170,1
28444,1
33064,1
24572,1
34504,1
43041,1
31285,1
20492,1
15623,1
38183,0
20407,0
41056,1
3504,1
10597,1
38197,0
28911,1
35734,0
17784,1
1626,1
47933,0
39239,1
30420,0
29858,1
31687,1
888,1
16837,1
14169,1
42040,1
26256,1
32925,0
4689,1
5122,1
45714,1
8881,1
12526,0
44277,1
5808,1
8316,1
5887,1
11644,1
23249,0
32684,1
10181,1
42022,0
13269,1
24959,0
45370,1
15423,1
46680,0
28401,1
13700,1
10105,1
30161,1
46117,1
42047,1
43613,1
7602,1
19190,1
5861,1
803,1
45288,1
38433,1
46210,1
11354,1
5114,1
42367,1
42974,1
15261,0
40323,1
80,1
9745,1
26839,1
10494,0
47065,1
180,0
22029,1
41583,1
11887,1
9835,1
21964,1
36474,1
3354,1
42902,1
37531,1
46182,1
36948,1
31539,1
16207,1
37680,1
31465,1
34839,0
31989,1
1033,1
39502,1
15877,1
41668,1
33759,1
42302,1
31709,1
25316,0
4217,1
13150,1
4551,1
1979,1
37392,1
36514,1
45461,1
15138,1
38993,1
33538,0
35812,1
31747,0
1232,1
40756,0
18496,1
4418,1
18824,1
14860,1
45787,1
24956,1
33778,1
31839,1
15292,1
16748,1
11320,1
43248,1
22518,0
19231,1
28206,1
32278,1
16258,1
6645,1
26265,1
33356,0
41898,1
3748,1
17627,0
47061,1
8014,1
41029,1
2480,1
23884,1
24216,1
26564,1
44937,1
39177,1
7315,1
31659,1
29599,1
5228,1
34359,0
20234,1
23591,1
8979,0
7564,1
25126,1
26779,1
10226,1
26321,1
31211,1
24291,1
24410,1
5876,0
38212,1
30325,0
33930,1
14453,1
6675,0
44057,1
26331,1
3226,1
12725,0
48069,1
17721,1
14310,1
1198,1
25758,1
31850,1
29785,1
6966,1
11062,1
35784,1
6920,1
38566,1
1175,0
41731,0
39238,0
30826,1
409,1
16690,0
42257,1
46214,1
43215,0
45997,1
43466,1
44806,1
32170,1
25302,0
47711,1
8841,1
38307,1
40031,1
35514,0
21771,1
41491,1
34159,1
8910,0
9053,1
28872,1
23616,1
18627,1
18172,1
4486,0
3582,1
44622,1
21627,1
40697,1
20648,1
18931,1
4301,1
377,1
68,0
1884,1
23220,1
48143,1
26389,1
10225,1
43954,1
39611,1
22663,1
4765,0
22172,1
17754,1
46301,0
18565,1
35017,1
12750,1
31978,0
48834,1
46643,0
42007,1
4841,1
22629,1
7506,1
24948,1
44346,1
20177,1
36010,1
3098,1
26378,1
41903,1
6721,1
44297,1
23453,1
35287,1
4025,1
12885,1
27120,0
33751,0
45964,1
46766,1
45299,1
47221,0
5502,1
450,1
48593,0
32272,0
16280,1
23006,1
23760,0
